,JobName,JobID,Path,MemRSS,CPUTime,Resources,TrainAcc,TrainLeafAcc,TrainLeafAccSoft,TestAcc,TestLeafAcc,TestLeafAccSoft,ReducedTrainAcc,ReducedTrainLeafAcc,ReducedTrainLeafAccSoft,ReducedTestAcc,ReducedTestLeafAcc,ReducedTestLeafAccSoft,ExtendedTrainAcc,ExtendedTestAcc,SoftConstraint,EmptyLeaves,MisassignedPoints,ObjGap,ObjBound,Status,RemovedLeaves,DataType,DatasetName,Seed,ModelType,ModelDef
54,d3_2_n_Bioresponse,6007028,benchmark/extra/d3_r4_8h_50lim_hint_hard_true_data/numerical/Bioresponse/run2.out,28.552444458007812,230544,"cpu=8,mem=64G,node=1",0.7142337095012741,0.694683908045977,0.694683908045977,0.6943231441048034,0.631578947368421,0.65,0.7142337095012741,0.694683908045977,0.694683908045977,0.6943231441048034,0.631578947368421,0.65,0.9763378230797234,0.7758369723435226,,4,0.0,0.43830784390632843,1.0,TIME,4,numerical,Bioresponse,2,extra,d3_r4_8h_50lim_hint_hard_true_data
55,d3_2_n_california,6007029,benchmark/extra/d3_r4_8h_50lim_hint_hard_true_data/numerical/california/run2.out,12.508228302001953,230520,"cpu=8,mem=64G,node=1",0.7417,0.7215754753589445,0.7215754753589445,0.7322510298037316,0.7272727272727273,0.7272727272727273,0.7417,0.7215754753589445,0.7215754753589445,0.7322510298037316,0.7272727272727273,0.7272727272727273,0.9902,0.8950811727647201,,5,0.0,0.3819536388727012,1.0,TIME,5,numerical,california,2,extra,d3_r4_8h_50lim_hint_hard_true_data
56,d3_2_n_covertype,6007030,benchmark/extra/d3_r4_8h_50lim_hint_hard_true_data/numerical/covertype/run2.out,27.73272705078125,230552,"cpu=8,mem=64G,node=1",0.7219,0.7168597168597168,0.7168597168597168,0.7268820430458609,0.6666666666666666,0.7209129080319653,0.7219,0.7168597168597168,0.7168597168597168,0.7268820430458609,0.7209092345545247,0.7209092345545247,1.0,0.817368360674544,,4,0.0,0.39420289855072466,1.0,TIME,5,numerical,covertype,2,extra,d3_r4_8h_50lim_hint_hard_true_data
57,d3_2_n_credit,6007031,benchmark/extra/d3_r4_8h_50lim_hint_hard_true_data/numerical/credit/run2.out,24.63644790649414,230536,"cpu=8,mem=64G,node=1",0.7296,0.6916544177690674,0.6916544177690674,0.717918037690697,0.6625555007400099,0.6625555007400099,0.7296,0.6916544177690674,0.6916544177690674,0.717918037690697,0.6625555007400099,0.6625555007400099,0.7343,0.7253963505833084,,1,0.0,0.44485825252067906,0.9999999999999841,TIME,4,numerical,credit,2,extra,d3_r4_8h_50lim_hint_hard_true_data
58,d3_2_n_default-of-credit-card-clients,6007032,benchmark/extra/d3_r4_8h_50lim_hint_hard_true_data/numerical/default-of-credit-card-clients/run2.out,30.28969955444336,230592,"cpu=8,mem=64G,node=1",0.6992,0.6447963800904978,0.6447963800904978,0.6915254237288135,0.6140350877192983,0.6140350877192983,0.6992,0.6447963800904978,0.6447963800904978,0.6915254237288135,0.6140350877192983,0.6140350877192983,0.7475,0.7103578154425612,,2,0.0,0.5507573348785196,1.0,TIME,5,numerical,default-of-credit-card-clients,2,extra,d3_r4_8h_50lim_hint_hard_true_data
59,d3_2_n_Diabetes130US,6007033,benchmark/extra/d3_r4_8h_50lim_hint_hard_true_data/numerical/Diabetes130US/run2.out,27.183063507080078,230560,"cpu=8,mem=64G,node=1",0.598,0.5749190938511327,0.5749190938511327,0.6051484034322689,0.0,0.5703812316715543,0.598,0.5749190938511327,0.5749190938511327,0.6052187368124912,0.5703812316715543,0.5703812316715543,0.6092,0.6119707413138276,,4,0.0,0.7392787655044786,1.0,TIME,5,numerical,Diabetes130US,2,extra,d3_r4_8h_50lim_hint_hard_true_data
60,d3_2_n_electricity,6007034,benchmark/extra/d3_r4_8h_50lim_hint_hard_true_data/numerical/electricity/run2.out,25.487667083740234,230552,"cpu=8,mem=64G,node=1",0.703,0.6984561266367012,0.6984561266367012,0.7109811565951917,0.6973651191969887,0.6973651191969887,0.703,0.6984561266367012,0.6984561266367012,0.7109811565951917,0.6973651191969887,0.6973651191969887,0.9843,0.8630279402209227,,6,0.0,0.4129050925924679,1.0,TIME,6,numerical,electricity,2,extra,d3_r4_8h_50lim_hint_hard_true_data
61,d3_2_n_eye_movements,6007035,benchmark/extra/d3_r4_8h_50lim_hint_hard_true_data/numerical/eye_movements/run2.out,18.490360260009766,230504,"cpu=8,mem=64G,node=1",0.5791981597108117,0.553125,0.553125,0.5946123521681997,0.5652173913043478,0.5652173913043478,0.5791981597108117,0.553125,0.553125,0.5946123521681997,0.5652173913043478,0.5652173913043478,0.8966480446927374,0.6544021024967148,,0,0.0,0.8079001425334837,1.0,TIME,2,numerical,eye_movements,2,extra,d3_r4_8h_50lim_hint_hard_true_data
62,d3_2_n_Higgs,6007036,benchmark/extra/d3_r4_8h_50lim_hint_hard_true_data/numerical/Higgs/run2.out,28.653278350830078,230584,"cpu=8,mem=64G,node=1",0.6032,0.5728682170542636,0.5728682170542636,0.603668524506467,0.0,0.5754160356826626,0.6032,0.5728682170542636,0.5728682170542636,0.6036738427501702,0.5754160356826626,0.5754160356826626,0.8176,0.7033696392103471,,2,0.0,0.7426263144158722,1.0,TIME,4,numerical,Higgs,2,extra,d3_r4_8h_50lim_hint_hard_true_data
63,d3_2_n_heloc,6007037,benchmark/extra/d3_r4_8h_50lim_hint_hard_true_data/numerical/heloc/run2.out,21.519641876220703,230528,"cpu=8,mem=64G,node=1",0.69375,0.6889322281813749,0.6889322281813749,0.714,0.7102161100196464,0.7102161100196464,0.69375,0.6889322281813749,0.6889322281813749,0.714,0.7102161100196464,0.7102161100196464,0.73225,0.737,,4,0.0,0.45063178973769447,1.0,TIME,4,numerical,heloc,2,extra,d3_r4_8h_50lim_hint_hard_true_data
