,JobName,JobID,Path,MemRSS,CPUTime,Resources,TrainAcc,TrainLeafAcc,TrainLeafAccSoft,TestAcc,TestLeafAcc,TestLeafAccSoft,ReducedTrainAcc,ReducedTrainLeafAcc,ReducedTrainLeafAccSoft,ReducedTestAcc,ReducedTestLeafAcc,ReducedTestLeafAccSoft,ExtendedTrainAcc,ExtendedTestAcc,SoftConstraint,EmptyLeaves,MisassignedPoints,ObjGap,ObjBound,Status,RemovedLeaves,DataType,DatasetName,Seed,ModelType,ModelDef
39,halving_1_n_Higgs,5811427,benchmark/halving/d4_r4_8h_50lim_hard/numerical/Higgs/run1.out,18.915271759033203,231968,"cpu=8,mem=128G,node=1",0.5817,0.5702494841493153,0.5702494841493153,0.5786993703199456,0.0,0.5013876040703052,0.5817,0.5702494841493153,0.5702494841493153,0.5786993703199456,0.5013876040703052,0.5013876040703052,0.8643,0.7080071477195371,,12,0.0,1.0,0.0,TIME,12,numerical,Higgs,1,halving,d4_r4_8h_50lim_hard
40,halving_1_n_heloc,5811428,benchmark/halving/d4_r4_8h_50lim_hard/numerical/heloc/run1.out,11.555984497070312,231568,"cpu=8,mem=64G,node=1",0.611625,0.5736434108527132,0.5736434108527132,0.619,0.5033112582781457,0.5033112582781457,0.611625,0.5736434108527132,0.5736434108527132,0.619,0.5033112582781457,0.5033112582781457,0.74325,0.72,,11,0.0,1.0,0.0,TIME,11,numerical,heloc,1,halving,d4_r4_8h_50lim_hard
41,halving_1_n_house_16H,5811429,benchmark/halving/d4_r4_8h_50lim_hard/numerical/house_16H/run1.out,10.52206039428711,231768,"cpu=8,mem=64G,node=1",0.6529,0.5900083728718951,0.5900083728718951,0.667531504818384,0.601129363449692,0.601129363449692,0.6529,0.5900083728718951,0.5900083728718951,0.667531504818384,0.601129363449692,0.601129363449692,0.9324,0.8702742772424018,,13,0.0,1.0,0.0,TIME,13,numerical,house_16H,1,halving,d4_r4_8h_50lim_hard
42,halving_1_n_jannis,5811430,benchmark/halving/d4_r4_8h_50lim_hard/numerical/jannis/run1.out,20.728412628173828,232672,"cpu=8,mem=128G,node=1",0.6324,0.5471698113207547,0.5471698113207547,0.6312087530392497,0.5844155844155844,0.5844155844155844,0.6324,0.5471698113207547,0.5471698113207547,0.6312087530392497,0.5967741935483871,0.5967741935483871,0.9214,0.7638937130948246,,11,0.0,1.0,0.0,TIME,12,numerical,jannis,1,halving,d4_r4_8h_50lim_hard
43,halving_1_n_MagicTelescope,5811431,benchmark/halving/d4_r4_8h_50lim_hard/numerical/MagicTelescope/run1.out,12.157997131347656,231544,"cpu=8,mem=64G,node=1",0.6497,0.5534164431118825,0.5534164431118825,0.656203288490284,0.0,0.5675015271838729,0.6497,0.5534164431118825,0.5534164431118825,0.656576980568012,0.5675015271838729,0.5675015271838729,0.9221,0.8721973094170403,,8,0.0,1.0,0.0,TIME,9,numerical,MagicTelescope,1,halving,d4_r4_8h_50lim_hard
44,halving_1_n_MiniBooNE,5811432,benchmark/halving/d4_r4_8h_50lim_hard/numerical/MiniBooNE/run1.out,18.381786346435547,232424,"cpu=8,mem=128G,node=1",0.7407,0.6838414634146341,0.6838414634146341,0.7404794520547945,0.6857352018406191,0.6857352018406191,0.7407,0.6838414634146341,0.6838414634146341,0.7404794520547945,0.6857352018406191,0.6857352018406191,0.9724,0.9234246575342466,,14,0.0,1.0,0.0,TIME,14,numerical,MiniBooNE,1,halving,d4_r4_8h_50lim_hard
45,halving_1_n_pol,5811433,benchmark/halving/d4_r4_8h_50lim_hard/numerical/pol/run1.out,14.381439208984375,231624,"cpu=8,mem=64G,node=1",0.7003099814011159,0.6368563685636857,0.6368563685636857,0.7129400099157164,0.6463683052090976,0.6463683052090976,0.7003099814011159,0.6368563685636857,0.6368563685636857,0.7129400099157164,0.6463683052090976,0.6463683052090976,0.9995040297582145,0.9836390679226574,,13,0.0,1.0,0.0,TIME,13,numerical,pol,1,halving,d4_r4_8h_50lim_hard
46,halving_2_c_albert,5811434,benchmark/halving/d4_r4_8h_50lim_hard/categorical/albert/run2.out,14.17837905883789,233392,"cpu=8,mem=128G,node=1",0.5683,0.5346534653465347,0.5346534653465347,0.5699081623894945,0.0,0.4892086330935252,0.5683,0.5346534653465347,0.5346534653465347,0.569993991932023,0.4892086330935252,0.4892086330935252,0.7091,0.6490430006008068,,7,0.0,1.0,0.0,TIME,11,categorical,albert,2,halving,d4_r4_8h_50lim_hard
47,halving_2_c_compas-two-years,5811435,benchmark/halving/d4_r4_8h_50lim_hard/categorical/compas-two-years/run2.out,12.318370819091797,230984,"cpu=8,mem=64G,node=1",0.6576032225579054,0.6474266474266475,0.6474266474266475,0.647887323943662,0.6430446194225722,0.6430446194225722,0.6576032225579054,0.6474266474266475,0.6474266474266475,0.647887323943662,0.6430446194225722,0.6430446194225722,0.6880664652567976,0.6720321931589537,,13,0.0,1.0,0.0,TIME,13,categorical,compas-two-years,2,halving,d4_r4_8h_50lim_hard
48,halving_2_c_covertype,5811436,benchmark/halving/d4_r4_8h_50lim_hard/categorical/covertype/run2.out,18.080142974853516,232552,"cpu=8,mem=128G,node=1",0.7134,0.6711453383581845,0.6711453383581845,0.7245680702416919,0.6821923114166747,0.6821923114166747,0.7134,0.6728215095562035,0.6728215095562035,0.7245680702416919,0.6831481801262496,0.6831481801262496,0.9977,0.8578526246223565,,12,0.0,1.0,0.0,TIME,14,categorical,covertype,2,halving,d4_r4_8h_50lim_hard
